invoice_id,customer_id,date,action,outcome,remaining_amount_before,amount_recovered,remaining_amount_after,status_after,promise_date,human_decision,message_language,message_source,message_fallback_reason,message_text
INV00055,CUST0037,2026-03-06,phone_call,ignore,770511.39,0.0,770511.39,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199883, Requested 860. Please try again in 5m20.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Greet Rosario-Hernandez warmly. Reference invoice INV00055, INR 770,511.39, 87 days overdue. Ask if there's a reason for the delay. Listen for any dispute or cash-flow issue. Offer to discuss a payment plan if needed. Confirm a specific date for payment or next contact before ending the call."
INV00056,CUST0017,2026-03-06,phone_call,ignore,103024.16,0.0,103024.16,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199876, Requested 859. Please try again in 5m17.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Greet Hale and Sons warmly. Reference invoice INV00056, INR 103,024.16, 73 days overdue. Ask if there's a reason for the delay. Listen for any dispute or cash-flow issue. Offer to discuss a payment plan if needed. Confirm a specific date for payment or next contact before ending the call."
INV00057,CUST0005,2026-03-06,firm_reminder,pay,219792.28,219792.28,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199869, Requested 889. Please try again in 5m27.456s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Davis Group, invoice INV00057 (INR 219,792.28) ab 5 din se overdue hai, due date 2026-02-24 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00058,CUST0039,2026-03-06,firm_reminder,pay,233703.87,233703.87,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199863, Requested 859. Please try again in 5m11.904s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Smith PLC, invoice INV00058 (INR 233,703.87) ab 1 din se overdue hai, due date 2026-02-28 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00059,CUST0021,2026-03-06,firm_reminder,ignore,199292.96,0.0,199292.96,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199856, Requested 861. Please try again in 5m9.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Barnes, Sherman and Hernandez, invoice INV00059 for INR 199,292.96 is now 42 days past its due date of 2026-01-18. Please arrange payment at your earliest convenience, or reach out if there's an issue we can help resolve. We'd appreciate a response by end of week."
INV00061,CUST0032,2026-03-06,firm_reminder,pay,216946.06,216946.06,0.0,paid,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199849, Requested 861. Please try again in 5m6.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Rodgers Group, invoice INV00061 for INR 216,946.06 is now 37 days past its due date of 2026-01-23. Please arrange payment at your earliest convenience, or reach out if there's an issue we can help resolve. We'd appreciate a response by end of week."
INV00064,CUST0033,2026-03-06,firm_reminder,pay,616197.83,616197.83,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199841, Requested 862. Please try again in 5m3.696s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Rangel-Crawford, invoice INV00064 (INR 616,197.83) ab 2 din se overdue hai, due date 2026-02-27 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00066,CUST0007,2026-03-06,firm_reminder,ignore,190309.45,0.0,190309.45,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199835, Requested 891. Please try again in 5m13.632s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Mccoy PLC, invoice INV00066 (INR 190,309.45) ab 10 din se overdue hai, due date 2026-02-19 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00068,CUST0004,2026-03-06,firm_reminder,ignore,55694.83,0.0,55694.83,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199828, Requested 864. Please try again in 4m58.944s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lewis, Miller and Barnes, invoice INV00068 for INR 55,694.83 is now 4 days past its due date of 2026-02-25. Please arrange payment at your earliest convenience, or reach out if there's an issue we can help resolve. We'd appreciate a response by end of week."
INV00070,CUST0008,2026-03-06,firm_reminder,pay,160627.07,160627.07,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199821, Requested 862. Please try again in 4m55.056s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Ray Group, invoice INV00070 (INR 160,627.07) ab 2 din se overdue hai, due date 2026-02-27 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00072,CUST0024,2026-03-06,firm_reminder,promise,76419.98,0.0,76419.98,promised,2026-03-20,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199814, Requested 863. Please try again in 4m52.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Peterson-Bell, invoice INV00072 (INR 76,419.98) ab 6 din se overdue hai, due date 2026-02-23 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00074,CUST0025,2026-03-06,firm_reminder,ignore,53667.01,0.0,53667.01,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199807, Requested 891. Please try again in 5m1.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Riley-Bryant, invoice INV00074 (INR 53,667.01) ab 40 din se overdue hai, due date 2026-01-20 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00075,CUST0031,2026-03-06,firm_reminder,ignore,268797.71,0.0,268797.71,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199800, Requested 890. Please try again in 4m58.08s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown-Tate, invoice INV00075 (INR 268,797.71) ab 27 din se overdue hai, due date 2026-02-02 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00020,CUST0039,2026-03-08,promise_resolution,promise_kept,,558916.16,,paid,,,,,,
INV00044,CUST0009,2026-03-09,promise_resolution,promise_kept,,283434.86,,paid,,,,,,
INV00029,CUST0032,2026-03-11,promise_resolution,promise_kept,,125455.17,,paid,,,,,,
INV00065,CUST0013,2026-03-11,promise_resolution,promise_kept,,713127.09,,paid,,,,,,
INV00001,CUST0019,2026-03-11,payment_plan_offer,pay,364972.32,364972.32,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199793, Requested 864. Please try again in 4m43.824s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Golden-Blair, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00001 (INR 364,972.32, 1 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00002,CUST0017,2026-03-11,payment_plan_offer,ignore,42040.68,0.0,42040.68,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199786, Requested 863. Please try again in 4m40.368s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hale and Sons, we understand cash flow can be tight. For invoice INV00002 (INR 42,040.68, 6 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00006,CUST0026,2026-03-11,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199779, Requested 858. Please try again in 4m35.183999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Duffy Group, pichle reminders ke bawajood, invoice INV00006 (INR nan) abhi tak unpaid hai, 65 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00007,CUST0034,2026-03-11,payment_plan_offer,ignore,577054.85,0.0,577054.85,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199773, Requested 890. Please try again in 4m46.416s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Cole PLC, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00007 (INR 577,054.85, 55 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00009,CUST0040,2026-03-11,payment_plan_offer,ignore,417690.25,0.0,417690.25,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199766, Requested 859. Please try again in 4m30s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Baker Inc, we understand cash flow can be tight. For invoice INV00009 (INR 417,690.25, 48 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00010,CUST0028,2026-03-11,payment_plan_offer,pay,426149.47,426149.47,0.0,paid,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199759, Requested 893. Please try again in 4m41.664s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lane, Maldonado and Griffin, we understand cash flow can be tight. For invoice INV00010 (INR 426,149.47, 12 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00012,CUST0015,2026-03-11,phone_call,ignore,214154.66,0.0,214154.66,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199752, Requested 891. Please try again in 4m37.776s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Waters-Owens ko warmly greet karein. Invoice INV00012, INR 214,154.66, 2 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00016,CUST0005,2026-03-11,payment_plan_offer,ignore,73443.25,0.0,73443.25,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199745, Requested 860. Please try again in 4m21.36s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Davis Group, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00016 (INR 73,443.25, 12 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00019,CUST0019,2026-03-11,escalate_collections,ignore,170657.75,0.0,170657.75,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199738, Requested 863. Please try again in 4m19.632s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Golden-Blair, pichle reminders ke bawajood, invoice INV00019 (INR 170,657.75) abhi tak unpaid hai, 85 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00021,CUST0040,2026-03-11,payment_plan_offer,ignore,396351.47,0.0,396351.47,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199731, Requested 862. Please try again in 4m16.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Baker Inc, we understand cash flow can be tight. For invoice INV00021 (INR 396,351.47, 20 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00024,CUST0020,2026-03-11,payment_plan_offer,ignore,375292.1,0.0,375292.1,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199724, Requested 864. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lynch-Jones, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00024 (INR 375,292.10, 2 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00026,CUST0014,2026-03-11,payment_plan_offer,pay,426391.58,426391.58,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199717, Requested 863. Please try again in 4m10.559999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown, Harris and Becker, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00026 (INR 426,391.58, 2 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00027,CUST0024,2026-03-11,payment_plan_offer,ignore,711186.8,0.0,711186.8,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199710, Requested 891. Please try again in 4m19.632s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Peterson-Bell, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00027 (INR 711,186.80, 35 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00030,CUST0023,2026-03-11,payment_plan_offer,ignore,269769.86,0.0,269769.86,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199703, Requested 863. Please try again in 4m4.512s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Duran PLC, we understand cash flow can be tight. For invoice INV00030 (INR 269,769.86, 7 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00032,CUST0019,2026-03-11,phone_call,ignore,423384.12,0.0,423384.12,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199696, Requested 863. Please try again in 4m1.488s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Golden-Blair ko warmly greet karein. Invoice INV00032, INR 423,384.12, 27 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00033,CUST0038,2026-03-11,payment_plan_offer,ignore,52890.46,0.0,52890.46,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199689, Requested 890. Please try again in 4m10.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hernandez Ltd, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00033 (INR 52,890.46, 2 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00034,CUST0007,2026-03-11,phone_call,ignore,300390.01,0.0,300390.01,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199682, Requested 891. Please try again in 4m7.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Mccoy PLC ko warmly greet karein. Invoice INV00034, INR 300,390.01, 1 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00036,CUST0028,2026-03-11,payment_plan_offer,ignore,702445.2,0.0,702445.2,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199675, Requested 863. Please try again in 3m52.416s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lane, Maldonado and Griffin, we understand cash flow can be tight. For invoice INV00036 (INR 702,445.20, 16 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00041,CUST0017,2026-03-11,payment_plan_offer,ignore,452497.54,0.0,452497.54,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199668, Requested 860. Please try again in 3m48.096s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hale and Sons, we understand cash flow can be tight. For invoice INV00041 (INR 452,497.54, 7 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00049,CUST0014,2026-03-11,payment_plan_offer,ignore,521946.49,0.0,521946.49,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199662, Requested 866. Please try again in 3m48.096s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown, Harris and Becker, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00049 (INR 521,946.49, 24 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00050,CUST0028,2026-03-11,payment_plan_offer,ignore,348781.91,0.0,348781.91,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199655, Requested 863. Please try again in 3m43.775999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lane, Maldonado and Griffin, we understand cash flow can be tight. For invoice INV00050 (INR 348,781.91, 5 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00055,CUST0037,2026-03-11,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199648, Requested 885. Please try again in 3m50.255999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Rosario-Hernandez, despite previous reminders, invoice INV00055 (INR nan) remains unpaid, now 87 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00056,CUST0017,2026-03-11,escalate_collections,ignore,103024.16,0.0,103024.16,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199641, Requested 862. Please try again in 3m37.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hale and Sons, despite previous reminders, invoice INV00056 (INR 103,024.16) remains unpaid, now 73 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
